model	target	subset	gene	sprpv	prspv	sprrho	prsrho
broad	all	test	trxA	0.010340409451492895	0.042352187473217916	0.6813186813186813	0.5691362242672979
broad	all	test	trxB	0.00022021941625366222	0.0004048041374623629	0.8516483516483516	0.8331512812000381
broad	all	test	tsf	1.5959337126130693e-07	4.262983321309408e-06	0.8297435897435896	0.769835525167681
broad	all	test	tyrS	0.00014744785947619764	0.017398208073022677	0.8626373626373626	0.6445500126452839
broad	all	test	uppS	0.02867270567140696	0.0052308192241497286	0.6043956043956044	0.7230011495719022
broad	all	test	walR	0.2798818688931399	0.16798131051096193	0.32417582417582413	0.40659082251823686
broad	all	test	yaaK	1.8782484299388895e-06	0.00020102383458775805	0.9395604395604396	0.8542259485855127
broad	all	test	ylqG	0.1076091403991392	0.08607121664772865	0.46703296703296704	0.4941676420478916
broad	all	test	ymdA	0.07803332731018388	0.02188952048600991	0.5054945054945055	0.6267346053379778
broad	all	test	yqeG	0.008000717411226549	0.04723063236066864	0.6978021978021978	0.558586547543069
broad	all	test	yqhY	1.2315263928505185e-06	1.0725344168444006e-07	0.7948717948717947	0.8357396672003049
broad	all	test	ysxB	0.35376363563367896	0.4699711326371664	0.2802197802197803	0.2200912579435536
broad	all	all	accA	2.7103645332766643e-05	6.644329741550685e-07	0.7258119658119657	0.8061693659385673
broad	all	all	accB	2.196084084782418e-05	9.150337402938027e-06	0.7312820512820513	0.7527226894431307
broad	all	all	accC	0.0006138129542434961	0.006270922650201318	0.6266666666666666	0.5216757187943547
broad	all	all	accD	5.375754468618927e-06	0.00010822235964800121	0.7647863247863247	0.6863492805310707
broad	all	all	acpA	9.963379762569437e-05	1.4463072038761643e-05	0.6888888888888889	0.741768217769539
broad	all	all	adk	0.6940473279966857	0.591887568722073	0.12087912087912088	0.1642190903558457
broad	all	all	alaS	0.0010647326795773088	3.091874137898034e-07	0.6047863247863248	0.8192297806303621
broad	all	all	alrA	6.66307550682022e-06	8.346689564024255e-10	0.76	0.8931982614605912
broad	all	all	argS	0.0002789901418787838	0.0001498213299587211	0.6553846153846153	0.6761127525765288
broad	all	all	asd	1.5265725269921555e-06	1.4598676334740994e-06	0.7907692307692307	0.7916301904447105
broad	all	all	aspS	0.0003390695888265349	0.0018861559427680752	0.6485470085470085	0.5802723331974082
broad	all	all	cdsA	0.5660670320654289	0.9231901679547373	-0.11794871794871793	0.019884885342517235
broad	all	all	cmk	2.799286359668855e-07	1.9331776853059834e-08	0.8208547008547009	0.8590944569990505
broad	all	all	coaBC	0.07803332731018388	0.00017378567205638806	0.5054945054945055	0.8582431689356504
broad	all	all	cysS	0.08371687370692052	0.051357339081668715	0.3456410256410256	0.3861493569461172
broad	all	all	dapA	0.14633625394610714	0.0467717803802649	0.29299145299145296	0.3934112374064052
broad	all	all	dapB	0.0005030768067987394	1.75923019877147e-05	0.6341880341880342	0.7369110569629188
broad	all	all	dapF	8.719165814865028e-06	5.354088129504235e-05	0.7538461538461538	0.7071951625683593
broad	all	all	dapG	0.10980594105066496	0.06410214225179561	0.321025641025641	0.36833220730995975
broad	all	all	dapH	0.011461339172620122	0.02290108498411477	0.4878632478632478	0.44449642461929584
broad	all	all	dapL	7.942200627402079e-05	1.1064501848013993e-05	0.6957264957264957	0.7482438160187265
broad	all	all	ddl	0.01771974419574439	0.0034227099115211952	0.46119658119658113	0.5525207688580214
broad	all	all	dfrA	7.893107204287886e-115	9.74821240217543e-102	0.7057604545615506	0.675516903757977
broad	all	all	divIC	0.002335330906606249	0.00044329412786985804	0.5705982905982906	0.638871264045629
broad	all	all	dnaA	0.15031631379039173	0.008421524447029816	0.29025641025641025	0.5055603448244137
broad	all	all	dnaB	1.5432504523170956e-05	8.957903459839717e-08	0.7401709401709401	0.8383804781650231
broad	all	all	dnaC	1.3423996432176846e-05	1.6714639346151287e-05	0.7435897435897435	0.7381903196697065
broad	all	all	dnaD	1.722738670133481e-05	0.0002898192379488705	0.7374358974358974	0.6540626008264077
broad	all	all	dnaE	1.770414497102685e-05	8.784920520801738e-08	0.7367521367521367	0.8386636649661336
broad	all	all	dnaG	6.296241946977819e-08	5.7680408762668574e-08	0.8434188034188034	0.8446443208532572
broad	all	all	dnaI	7.078221672567573e-06	4.756560255924061e-06	0.7586324786324786	0.7674659665772637
broad	all	all	dnaN	0.0006029385182808362	0.0006526121229320748	0.6273504273504273	0.6243099110275826
broad	all	all	dnaX	3.2283445918473706e-06	1.8118863882241688e-07	0.7757264957264958	0.8277789794243027
broad	all	all	dxr	0.0010471916713445095	9.682802968013186e-06	0.6054700854700855	0.7513986884143931
broad	all	all	dxs	0.10900855536109622	0.10166990062932187	0.3217094017094017	0.3281832953684372
broad	all	all	engA	8.218838697506632e-06	2.4889270432208354e-06	0.7552136752136751	0.7810846931097053
broad	all	all	eno	0.0004760790734079933	0.00019945183094689998	0.6362393162393162	0.6667693968199877
broad	all	all	era	0.00014744785947619764	8.54520139866729e-05	0.8626373626373626	0.8762221886870936
broad	all	all	fabD	0.0026663233910131636	0.01781664077299554	0.5644444444444444	0.46084961633676425
broad	all	all	fabF	3.591241790078776e-05	6.968595278295627e-05	0.7182905982905983	0.6995884740830853
broad	all	all	fabG	0.0036994089664319123	0.0013294170059193003	0.5487179487179487	0.5954977785148281
broad	all	all	fabZ	0.0004101636411292747	0.00195608455716416	0.6417094017094016	0.5786444302370736
broad	all	all	fbaA	0.0006029385182808362	2.6833769820772987e-05	0.6273504273504273	0.7260750567068882
broad	all	all	ffh	2.0819232324585353e-05	7.510217171596402e-09	0.7326495726495725	0.8704320178064676
broad	all	all	fmt	0.004107709360574612	0.0018993147613625729	0.7362637362637362	0.774060248677889
broad	all	all	ftsA	0.03789813801472913	0.013194085326237538	0.4092307692307692	0.47946702365075355
broad	all	all	ftsE	0.06073650306561792	0.03751650482025781	0.532967032967033	0.5804987777041408
broad	all	all	ftsL	1.274758469854313e-07	9.274057586660911e-07	0.833162393162393	0.8001527404389868
broad	all	all	ftsW	0.0004338830669014751	0.00021871151102968912	0.6396581196581196	0.6636891292362085
broad	all	all	ftsY	4.315383283694363e-06	1.4975823954034505e-06	0.7695726495726496	0.791139175852019
broad	all	all	ftsZ	0.1670087887264999	0.008818920822984837	0.2793162393162393	0.502969940093377
broad	all	all	fusA	0.0016967541786882248	2.243733465249792e-05	0.5849572649572649	0.7307298783775379
broad	all	all	gatA	2.1913423107359782e-10	2.519737360877248e-08	0.9049572649572648	0.8557296500378981
broad	all	all	gatB	0.04634590589406461	0.012229915601251409	0.5604395604395606	0.6699695051428483
broad	all	all	gatC	1.581482043402386e-06	6.215921853160254e-08	0.79008547008547	0.8435990286955
broad	all	all	gcaD	0.002441516085506901	1.7612577859884963e-05	0.5685470085470085	0.7368821799647506
broad	all	all	gcp	3.7973281387377054e-06	4.114910526680693e-06	0.7723076923076921	0.7705942950411139
broad	all	all	glmM	0.010561158463096174	6.578637757108113e-05	0.4926495726495726	0.7012704465884824
broad	all	all	glmS	0.020990657408603012	6.86637973128042e-05	0.4502564102564102	0.70002114789549
broad	all	all	glnA	1.1876700693699724e-06	1.0443738291897655e-08	0.7955555555555555	0.8665928464475586
broad	all	all	gltX	8.218838697506632e-06	6.162638091075188e-05	0.7552136752136751	0.7031648092358849
broad	all	all	glyQ	2.8016349016591618e-08	2.2743378670789342e-10	0.8543589743589743	0.9046494263838816
broad	all	all	glyS	2.9291817308634702e-05	1.6885596474171546e-05	0.7237606837606837	0.7379365244880234
broad	all	all	gmk	0.17582630494762733	0.0031042867794828927	0.27384615384615385	0.5572354489951277
broad	all	all	gpsA	3.559782183897065e-06	6.19478633323515e-06	0.7736752136752136	0.7616370440194191
broad	all	all	gyrA	0.1808891631049407	0.03701773612284637	0.39560439560439564	0.581730051055291
broad	all	all	gyrB	0.0011136526522685867	2.7137194517010465e-05	0.7967032967032966	0.9003972806407554
broad	all	all	hisS	0.00014764831471370676	1.2203807715928362e-05	0.6765811965811965	0.7458964447878638
broad	all	all	holA	0.08186423116569437	0.24783268209761655	0.5	0.34532613885460667
broad	all	all	hprT	0.00018228435902982885	0.0007212835840483906	0.6697435897435897	0.6204219750185848
broad	all	all	ileS	0.00020632690140176213	4.159055853128886e-07	0.6656410256410256	0.8142863074363961
broad	all	all	infA	0.06635905175114579	0.0009056671301543645	0.3654700854700854	0.6113816969024559
broad	all	all	infB	9.527068747192886e-07	1.5128986111316453e-07	0.7996581196581196	0.8305634049232893
broad	all	all	infC	0.008512679512582276	0.0002142023886105417	0.5049572649572649	0.6643883020665802
broad	all	all	iscS	0.0011754077763855737	0.0002503614259795784	0.6006837606837606	0.6591092738576609
broad	all	all	ispF	0.00026601205575225274	0.016132517245226442	0.8461538461538461	0.6501864872706181
broad	all	all	ispH	0.0005302228375973583	5.326625237635026e-08	0.8241758241758241	0.9687007399633801
broad	all	all	leuS	0.00032622243912051196	0.0017358284249731994	0.6499145299145299	0.5839552028956517
broad	all	all	ligA	0.002009426676141438	0.00010503008027145293	0.5774358974358974	0.6872717646398351
broad	all	all	lysS	0.00039498663462564105	0.0003706583144221521	0.643076923076923	0.6453678487680135
broad	all	all	metS	4.833521419787487e-05	0.0002899602849318215	0.71008547008547	0.6540456689841799
broad	all	all	mnaA	0.004107709360574612	0.0018968743114219449	0.7362637362637362	0.7741180029063762
broad	all	all	mraY	0.437926701828534	0.19527618421087006	0.15897435897435896	0.26242262570417946
broad	all	all	mreB	0.16378383307949312	2.7674070952336635e-08	0.28136752136752136	0.8545185672875311
broad	all	all	mreC	0.020990657408603012	0.002993025523771895	0.4502564102564102	0.5589802866134961
broad	all	all	mreD	0.0011005780070111168	5.6917947977751314e-08	0.6034188034188035	0.8448295303487642
broad	all	all	murAA	1.3036434341854448e-56	2.2377515526463842e-110	0.3455795504418789	0.47205717626915494
broad	all	all	murB	0.4560869461523138	6.087055940854795e-05	0.1528205128205128	0.7035210713876563
broad	all	all	murC	0.45201745067995136	0.11937026852845019	0.15418803418803417	0.31309640737165806
broad	all	all	murD	0.17027813735611166	0.0034488927659035943	0.2772649572649572	0.5521499417350708
broad	all	all	murE	0.00012977061090720262	3.592105625705913e-05	-0.6806837606837607	-0.7182840672223948
broad	all	all	murF	0.47048080273986936	0.18946246003263512	0.14803418803418802	0.26575145278049533
broad	all	all	murG	9.106165978404392e-05	2.292371528994178e-05	0.6916239316239315	0.7301768902438059
broad	all	all	nrdE	2.7368887527878625e-06	1.3482592449954545e-05	0.7791452991452991	0.7434837386958189
broad	all	all	nrdF	4.058278462992159e-07	8.987987886003775e-05	0.8147008547008547	0.6920186465088358
broad	all	all	nrdI	0.005536115775787642	0.0006620316258752256	0.7197802197802198	0.8164034981656779
broad	all	all	nusA	0.01360589956905718	0.0001894847322088295	0.4776068376068376	0.6684674229813774
broad	all	all	obg	0.00010188490144788047	3.2266296932786064e-05	0.6882051282051281	0.7211802000475555
broad	all	all	panB	2.161304329781481e-06	1.3712919204299325e-05	0.7839316239316239	0.74307099489773
broad	all	all	panC	6.08105154023691e-06	2.6141900467687688e-05	0.762051282051282	0.7267604194239585
broad	all	all	panD	0.004421206698992582	0.003280828162806324	0.5398290598290598	0.5545732684318158
broad	all	all	parC	0.0002476059592647499	0.0006162935820485558	0.6594871794871794	0.6265121667964525
broad	all	all	parE	0.00915492943508723	0.1222294281660651	0.5008547008547009	0.31081698574291644
broad	all	all	patA	0.14633625394610714	0.1134080062449946	0.29299145299145296	0.31798179192197645
broad	all	all	pbpB	0.5085449744543752	0.6617999337176053	-0.13572649572649573	-0.09004065126752726
broad	all	all	pcrA	2.343844523605749e-09	7.516945575932156e-08	0.8830769230769231	0.8409081730100751
broad	all	all	perR	4.565437440744702e-05	1.2177658943571273e-06	0.8901098901098902	0.9442317898107278
broad	all	all	pgk	0.0006360744047572746	6.636122331496687e-05	0.6252991452991452	0.7010170560437314
broad	all	all	pgm	0.003909970026097234	0.008447848539107851	0.545982905982906	0.5053856269423782
broad	all	all	pgsA	0.006807510902124007	0.001388306362844595	0.5172649572649572	0.5936511567848718
broad	all	all	pheS	0.0345038718669055	0.010391647048006207	0.416068376068376	0.49358858011148354
broad	all	all	pheT	0.0005302228375973583	6.849675207770377e-05	0.8241758241758241	0.8813207543705849
broad	all	all	plsC	4.95932603308767e-07	7.939024115098197e-05	0.8112820512820512	0.6957383995030874
broad	all	all	plsX	0.003964171913999594	4.4025032305647414e-05	0.5452991452991452	0.7126952661184144
broad	all	all	plsY	1.638156032756576e-06	6.531288421835916e-05	0.7894017094017093	0.7014806351070345
broad	all	all	polC	1.165163880331543e-05	2.3316421565141865e-11	0.747008547008547	0.9217235637733889
broad	all	all	ppaC	5.051302067949874e-06	9.297249330946247e-07	0.7661538461538462	0.8001069009115626
broad	all	all	proS	1.722738670133481e-05	1.7428339332336186e-05	0.7374358974358974	0.7371456670767634
broad	all	all	prs	0.008936499498143775	0.0012764734298712386	0.5022222222222221	0.5972191832444047
broad	all	all	prsA	0.003701313735752625	1.3452912919006716e-06	0.7417582417582418	0.9431918546978996
broad	all	all	pyrG	0.0006248575076233777	1.565027868234677e-05	0.625982905982906	0.739824445793119
broad	all	all	pyrH	0.005023237655349916	0.00012652962674716234	0.7252747252747254	0.8665989499065792
broad	all	all	racE	0.004665976151383715	1.383614369975916e-07	0.5370940170940172	0.8319243977751175
broad	all	all	rbgA	0.013165575845550252	0.0011321320517196358	0.6648351648351648	0.7960435665091192
broad	all	all	ribC	0.0013383344447289716	0.011577959737034245	0.5952136752136752	0.4872662299272217
broad	all	all	rnc	0.00010890953539604844	0.001511492336365167	0.6861538461538461	0.5899969674821035
broad	all	all	rnpA	0.008000717411226549	0.008529948248495244	0.6978021978021978	0.6937806821905176
broad	all	all	rodA	0.00025261117426602243	0.0002504053966652666	0.6588034188034186	0.6591032729797611
broad	all	all	rplB	0.9484559205883564	0.6814011415655348	0.013333333333333332	0.08452870012638794
broad	all	all	rplC	0.929011729160351	0.9823212405186019	0.027472527472527472	-0.006834435930614948
broad	all	all	rplD	0.7478683035983906	0.4971543508797859	0.09890109890109891	0.2071250869857715
broad	all	all	rplE	3.446620966998263e-07	9.396091811296082e-07	0.8174358974358973	0.799912678447711
broad	all	all	rplF	8.218838697506632e-06	1.1834578149737087e-06	0.7552136752136751	0.7956224157839525
broad	all	all	rplJ	0.01159498555874061	0.003252648005247032	0.4871794871794871	0.5549898997890923
broad	all	all	rplL	0.023996626972053965	0.9359774863597101	-0.44136752136752133	-0.016567102585404538
broad	all	all	rplM	3.0055272683414066e-05	8.846305646608084e-07	0.7230769230769231	0.8010172180475325
broad	all	all	rplNA	0.0007582285649365328	0.0007014997451944177	0.6184615384615384	0.6215078892461239
broad	all	all	rplO	4.454386938105326e-06	6.539026774142871e-08	0.7688888888888888	0.84288638304175
broad	all	all	rplP	9.106165978404392e-05	4.349584607870415e-05	0.6916239316239315	0.7130311248956313
broad	all	all	rplQ	0.02844471918031297	3.320146272861315e-05	0.4297435897435897	0.7204124866618902
broad	all	all	rplR	1.1041374494050405e-06	3.6163983955259355e-07	0.7969230769230767	0.816635512444557
broad	all	all	rplS	5.859992774880903e-05	1.3857071977905613e-07	0.7046153846153845	0.8319014690459001
broad	all	all	rplT	0.003326741383429984	0.2742317818611894	0.7472527472527472	0.32779692972744834
broad	all	all	rplU	0.000233107788466311	3.7577534474929965e-06	0.6615384615384615	0.7725301077006977
broad	all	all	rplV	0.0005510417535198174	0.015054791703882471	0.6307692307692306	0.47141130440715395
broad	all	all	rplW	0.536943539113977	0.28164515661800754	0.1268376068376068	0.21934774975143775
broad	all	all	rplX	0.4479672466656881	0.06679855278572173	0.15555555555555553	0.3649214872591891
broad	all	all	rpmA	0.0984901154163899	0.01621329515553061	0.47802197802197804	0.6498170533608079
broad	all	all	rpmC	4.597379467846204e-06	1.541952570413261e-07	0.768205128205128	0.8302720381327526
broad	all	all	rpmD	2.7816340398921218e-05	6.064481864640574e-05	0.7251282051282051	0.7036282344601192
broad	all	all	rpoA	0.0012343756434819004	0.0001509907372875091	0.5986324786324786	0.6758631268814237
broad	all	all	rpoB	3.0484375818930995e-09	1.3807415085704922e-08	0.8803418803418802	0.8632470914978578
broad	all	all	rpoC	0.07803332731018388	0.032970621076467484	0.5054945054945055	0.5921963436865622
broad	all	all	rpsB	0.00014146238598260929	8.456998222699613e-05	0.6779487179487179	0.6938506962909258
broad	all	all	rpsC	0.0007322887070548983	1.0393763016858027e-05	0.6198290598290598	0.7497285800919036
broad	all	all	rpsD	6.523096145960043e-07	3.194899126362302e-07	0.8064957264957264	0.8186904762095191
broad	all	all	rpsE	1.1988432116146534e-05	0.00016821157319475862	0.7463247863247863	0.6723711541181447
broad	all	all	rpsF	1.1112832509144299e-07	1.2633660594788075e-09	0.8352136752136751	0.8892507971574481
broad	all	all	rpsG	0.03196721190729372	0.0003035213828227078	0.4215384615384615	0.6524504472183993
broad	all	all	rpsH	0.0015690773751651553	0.00017005516858046863	0.5883760683760684	0.6720161788886825
broad	all	all	rpsI	3.1635343694340415e-05	4.634544102326461e-06	0.7217094017094016	0.7680305291951611
broad	all	all	rpsJ	3.0230115328317694e-06	5.310276215293651e-07	0.777094017094017	0.8101003843121396
broad	all	all	rpsK	0.46634449815034795	0.34712639178478444	0.14940170940170938	0.19210672088910055
broad	all	all	rpsL	0.056106541458045896	0.0030234155394035546	0.3791452991452991	0.558498282719478
broad	all	all	rpsM	0.00010890953539604844	8.136205300913639e-06	0.6861538461538461	0.7554466449186423
broad	all	all	rpsNA	0.003751123975851562	0.0008914430578553019	0.548034188034188	0.612019277390835
broad	all	all	rpsO	7.603579523184763e-07	5.2340599562309296e-05	0.8037606837606838	0.7078387849694252
broad	all	all	rpsP	3.252241755682589e-09	5.422438778494137e-13	0.8796581196581197	0.943321143386127
broad	all	all	rpsQ	0.0005922319960292987	8.86748607120271e-05	0.6280341880341881	0.6924258650386161
broad	all	all	rpsR	0.0001508295375796057	0.001110481328577015	0.6758974358974358	0.6030477764650077
broad	all	all	rpsS	1.1988432116146534e-05	4.483561850097652e-07	0.7463247863247863	0.8130102359168543
broad	all	all	scpA	0.00240567138062948	0.0004589132672101166	0.5692307692307692	0.637596937785368
broad	all	all	secA	2.343844523605749e-09	9.469380612596468e-09	0.8830769230769231	0.8677456703376624
broad	all	all	secE	3.776188058992517e-05	9.126381292981095e-07	0.7169230769230769	0.8004470673145072
broad	all	all	secY	0.002950729584936458	7.451247710359445e-06	0.5596581196581196	0.7574634562293205
broad	all	all	serS	4.058278462992159e-07	1.4882398880744438e-08	0.8147008547008547	0.8623334682424569
broad	all	all	sigA	2.6576323409491504e-08	7.845941670282694e-09	0.8550427350427351	0.8699296883784668
broad	all	all	smc	0.026877834421252016	0.0030087885791866996	0.6098901098901099	0.7523066951735977
broad	all	all	spsF	0.12752383613843676	0.0464953408213139	0.4450549450549451	0.5601248036792691
broad	all	all	ssbA	4.744460976164896e-06	9.67123317090512e-06	0.7675213675213675	0.751426759634043
broad	all	all	tagA	0.0007986324706220112	0.00025244537569509663	0.6164102564102564	0.6588258776299909
broad	all	all	tagD	0.9089330600136662	0.09250616666590489	0.02358974358974359	0.3367758842989347
broad	all	all	tagF	5.159766105098343e-07	1.3802014770836412e-06	0.8105982905982906	0.792705934913379
broad	all	all	tagG	0.004302959542231012	0.01872146480891364	0.5411965811965811	0.4576821011989255
broad	all	all	tagH	0.0001508295375796057	4.5233003302128675e-06	0.6758974358974358	0.7685569477132953
broad	all	all	tagO	0.0004503527632253327	4.436328834753946e-05	0.6382905982905983	0.7124824532334323
broad	all	all	tkt	0.004728929498047983	9.918133568054822e-06	0.5364102564102563	0.750834110598461
broad	all	all	tmk	6.609564200310714e-08	6.326561256815348e-06	0.8427350427350427	0.7611655095543063
broad	all	all	tpiA	6.275522017785493e-07	2.1658635946950556e-07	0.8071794871794871	0.8249744782699188
broad	all	all	trmU	0.0001900096174134422	3.978171785959152e-07	0.6683760683760683	0.8150370336006678
broad	all	all	trpS	1.2328498228777563e-08	5.578977370099161e-08	0.8646153846153846	0.8451077280457786
broad	all	all	trxA	0.010340409451492895	0.042352187473217916	0.6813186813186813	0.5691362242672979
broad	all	all	trxB	6.779413276609937e-07	2.3537921083069246e-07	0.8058119658119658	0.8236497441149467
broad	all	all	tsf	1.5959337126130693e-07	4.262983321309408e-06	0.8297435897435896	0.769835525167681
broad	all	all	tufA	0.00037314034824430757	0.001348694136582667	0.6451282051282051	0.594885664950118
broad	all	all	tyrS	0.00037314034824430757	0.0024059832189687862	0.6451282051282051	0.5692247832412463
broad	all	all	uppS	9.106165978404392e-05	4.661376058015259e-05	0.6916239316239315	0.7111020787231714
broad	all	all	valS	0.00010188490144788047	4.424461967688886e-05	0.6882051282051281	0.7125569491722522
broad	all	all	walR	0.013004000731668455	0.027146777707753107	0.4803418803418803	0.43297400680581366
broad	all	all	yaaK	1.8782484299388895e-06	0.00020102383458775805	0.9395604395604396	0.8542259485855127
broad	all	all	ydiB	0.0001242503505790513	8.576878694879823e-06	0.682051282051282	0.7542277858087882
broad	all	all	ydiC	1.949778808780568e-06	2.7301359298141063e-05	0.785982905982906	0.7256206941470317
broad	all	all	ydiO	0.0024778166524245986	3.0264120416459546e-05	0.5678632478632477	0.7228925617831627
broad	all	all	ydiP	8.70248550529468e-05	5.1753780517507747e-05	0.6929914529914529	0.7081582191191751
broad	all	all	yhdK	1.949778808780568e-06	1.6999534765531695e-06	0.785982905982906	0.7886798974859669
broad	all	all	ylqG	0.1076091403991392	0.08607121664772865	0.46703296703296704	0.4941676420478916
broad	all	all	ymdA	0.07803332731018388	0.02188952048600991	0.5054945054945055	0.6267346053379778
broad	all	all	yneF	1.3954744304089757e-07	1.4626085421026492e-08	0.8317948717948718	0.8625457500238416
broad	all	all	yqeG	5.897390020253795e-06	0.00720028194449717	0.7627350427350426	0.5142180543031549
broad	all	all	yqhY	1.2315263928505185e-06	1.0725344168444006e-07	0.7948717948717947	0.8357396672003049
broad	all	all	ysxB	0.14340113103005425	0.1673236141040104	0.29504273504273504	0.2791174880482121
broad	all	all	ysxC	0.00031907124069371434	0.0001917906907541882	0.8406593406593407	0.8555362496881886
broad	all	all	yumC	1.3805977951239306e-05	2.431010616049269e-08	0.7429059829059829	0.8561898406211926
broad	all	all	ywlF	6.66307550682022e-06	2.684223042309031e-06	0.76	0.7795436602120352
broad	all	all	yxxG	1.8693005003810123e-05	0.00016383655052292073	0.7353846153846154	0.6732274229063302
muraa	broad	train	accA	0.0029933976692581086	0.0006628656088127337	0.558974358974359	0.6237074652968468
muraa	broad	train	accB	0.006681784135857957	0.0001125169431038239	0.7087912087912087	0.8695563779137158
muraa	broad	train	accC	0.9148564744875125	0.2851254205144026	0.03296703296703297	0.3208530997772653
muraa	broad	train	accD	0.6030877531318972	0.6053112266908265	0.15934065934065936	0.15837637536806662
muraa	broad	train	acpA	0.051916443654714886	0.018159590079368376	0.3852991452991453	0.45963388107339986
muraa	broad	train	adk	0.8585042942308735	0.7656373472261315	-0.054945054945054944	-0.09174409362624672
muraa	broad	train	alaS	0.17435746494503282	0.02455418700891445	0.4010989010989011	0.6174203142360244
muraa	broad	train	alrA	0.11237597055825145	0.041730931770407084	0.46153846153846156	0.570541630321079
muraa	broad	train	argS	0.00012156856744036312	0.0010176976582308079	0.6827350427350427	0.6066424348734969
muraa	broad	train	asd	0.009720572467670502	0.0028950776173507827	0.4974358974358974	0.560562736144171
muraa	broad	train	aspS	5.324912349322244e-05	6.093334148274149e-05	0.7073504273504274	0.7034913300918607
muraa	broad	train	cdsA	0.36210316374829743	0.39145102762448014	0.1863247863247863	0.17538673950032824
muraa	broad	train	cmk	0.04042831577033426	0.031905100154077715	0.4044444444444444	0.4216766987977906
muraa	broad	train	coaBC	0.008000717411226549	0.00141303192103924	0.6978021978021978	0.7869274447598047
muraa	broad	train	cysS	0.9115623858509039	0.5211483897998905	0.022905982905982905	0.13175284432586093
muraa	broad	train	dapA	0.5150323884925213	0.05799770191026523	0.13367521367521365	0.37648468014299863
muraa	broad	train	dapB	0.7073898735142602	0.46965472822236376	-0.11538461538461539	0.22024421505910982
muraa	broad	train	dapF	0.06367014647604441	0.046010217893084134	0.3688888888888889	0.39467095800578256
muraa	broad	train	dapG	0.3839365166506743	0.33627160174535614	0.26373626373626374	0.2901243315207028
muraa	broad	train	dapL	0.00024268784875949924	4.3117664799126435e-05	0.6601709401709401	0.7132733696993705
muraa	broad	train	ddl	0.3839365166506743	0.09395883075349944	0.26373626373626374	0.48374195956119587
muraa	broad	train	dfrA	0.342694089322361	0.11141651128687956	0.1938461538461538	0.31965568896779506
muraa	broad	train	divIC	3.2283445918473706e-06	2.233146437862846e-06	0.7757264957264958	0.7832757626004699
muraa	broad	train	dnaA	0.698891198892913	0.10999634621729154	0.07965811965811966	0.32086291141027584
muraa	broad	train	dnaB	2.441222128231643e-05	1.9416828965480886e-05	0.7285470085470084	0.734423821170554
muraa	broad	train	dnaC	0.0002628881643946795	0.00035267218304485483	0.6574358974358974	0.6471475739365633
muraa	broad	train	dnaD	0.00820595822321835	0.006992773187520334	0.507008547008547	0.5158098975917211
muraa	broad	train	dnaG	0.6545168402947126	0.57909727190432	0.13736263736263735	0.16983476619789456
muraa	broad	train	dnaN	0.4593051427250058	0.876793079589327	0.22527472527472525	0.047790590504742915
muraa	broad	train	dnaX	0.0984901154163899	0.10235333762616047	0.47802197802197804	0.47328552357847137
muraa	broad	train	dxr	0.08569197418079136	7.075164450294956e-05	0.3435897435897436	0.699143300886533
muraa	broad	train	dxs	0.06395489148355482	0.3831045928929753	0.5274725274725275	0.26418135218321853
muraa	broad	train	engA	0.00010890953539604844	0.0003763513028124593	0.6861538461538461	0.6448202401051933
muraa	broad	train	eno	0.046301005587464264	0.061571381265238645	0.3941880341880341	0.37163574447191194
muraa	broad	train	era	0.003701313735752625	0.0023567886179692047	0.7417582417582418	0.7641312995080628
muraa	broad	train	fabD	0.21821062508219669	0.08690345818846869	0.24991452991452992	0.34234916355198386
muraa	broad	train	fabF	0.0031245729382117604	0.003716583230197423	0.5569230769230769	0.5484899798017412
muraa	broad	train	fabG	0.37373304228189164	0.13058923433719674	0.2692307692307692	0.44188050267094736
muraa	broad	train	fabZ	0.20140608996104353	0.24144494704342162	0.37912087912087916	0.34973291822464186
muraa	broad	train	fbaA	0.7343037452877026	0.3598482594512772	0.1043956043956044	0.27683701595240845
muraa	broad	train	ffh	0.016536698804267252	0.006017236883745393	0.6483516483516483	0.7149708580330411
muraa	broad	train	fmt	0.51713091148483	0.19033863484070024	0.19780219780219782	0.3878738497459536
muraa	broad	train	ftsA	0.26846322300290004	0.3720037789663405	0.22529914529914527	0.18257933638833668
muraa	broad	train	ftsL	0.4370835438311814	0.754592383915584	0.23626373626373626	0.09618754338195376
muraa	broad	train	ftsW	0.11728306543614495	0.18788253989143228	0.45604395604395603	0.3898594004407943
muraa	broad	train	ftsY	0.3156083662499549	0.2467184743872068	0.3021978021978022	0.34608986142615966
muraa	broad	train	ftsZ	0.21433061734955555	0.06539299129583846	0.25196581196581197	0.36668586593482155
muraa	broad	train	fusA	0.02353816709643306	0.0005622782807043037	0.6208791208791209	0.8221559290272114
muraa	broad	train	gatA	0.16797834614789645	0.057246160750437806	0.40659340659340654	0.5391639202778006
muraa	broad	train	gatB	0.030554114172937866	0.005795763824297863	0.5989010989010989	0.717146604553481
muraa	broad	train	gatC	0.002233123515243539	0.004055712870224286	0.5726495726495726	0.5441621622422338
muraa	broad	train	gcaD	0.06073650306561792	0.16281569971078214	0.532967032967033	0.4111390072637978
muraa	broad	train	gcp	0.011866159080490896	0.025353647696877837	0.4858119658119658	0.43764858031046655
muraa	broad	train	glmM	0.035495583741093795	0.15923656678317585	0.4140170940170939	0.2843088608435883
